Question	Clip	YouTube video ID	Start (sec)	Length (sec)	Link	Description
6	3	06O5TWFMmPs	1868	9	https://www.youtube.com/watch?v=06O5TWFMmPs&start=1868&end=1877   	IV.
6	4	06O5TWFMmPs	682	8	https://www.youtube.com/watch?v=06O5TWFMmPs&start=682&end=690     	II. middle
6	5	06O5TWFMmPs	635	7	https://www.youtube.com/watch?v=06O5TWFMmPs&start=635&end=642     	II. opening
6	6	06O5TWFMmPs	1971	10	https://www.youtube.com/watch?v=06O5TWFMmPs&start=1971&end=1981   	IV. fast part
6	7	06O5TWFMmPs	0.8	5.4	https://www.youtube.com/watch?v=06O5TWFMmPs&start=0&end=6         	I. opening
						
7	1	QzS6pLTJivU	17	11.3	https://www.youtube.com/watch?v=QzS6pLTJivU&start=17&end=28       	Violin Concerto
7	2	MypmKRchLfI	81	10	https://www.youtube.com/watch?v=MypmKRchLfI&start=81&end=91       	Variations on a theme of Corelli
7	3	RTNeHzzF8i8	1.8	8	https://www.youtube.com/watch?v=RTNeHzzF8i8&start=1&end=9         	Schön Rosmarin
7	4	oeETRRsj1Ek	260	14.4	https://www.youtube.com/watch?v=oeETRRsj1Ek&start=260&end=274     	Praeludium and Allegro (sixths)
7	5	ModXTjydx7k	25.4	9	https://www.youtube.com/watch?v=ModXTjydx7k&start=25&end=34       	Liebeslied
7	6	oeETRRsj1Ek	0.7	10	https://www.youtube.com/watch?v=oeETRRsj1Ek&start=0&end=10        	Praeludium and Allegro (praeludium)
						
8	1	ML6OV8fG74w	0	8	https://www.youtube.com/watch?v=ML6OV8fG74w&start=0&end=8         	But the Earth Refused to Die
8	2	zEAN2dna9To	0	8	https://www.youtube.com/watch?v=zEAN2dna9To&start=0&end=8         	She's Playing Piano
8	3	zNd4apsr3WE	20	9	https://www.youtube.com/watch?v=zNd4apsr3WE&start=20&end=29       	It's Raining Somewhere Else
8	4	8BIeGdBjJiU	0	12	https://www.youtube.com/watch?v=8BIeGdBjJiU&start=0&end=12        	Snowy
8	5	tz82xbLvK_k	0	9	https://www.youtube.com/watch?v=tz82xbLvK_k&start=0&end=9         	Hopes and Dreams
8	6	s7RRgF5Ve_E	0	10	https://www.youtube.com/watch?v=s7RRgF5Ve_E&start=0&end=10        	Once Upon a Time
8	7	ZcoqR9Bwx1Y	16	7	https://www.youtube.com/watch?v=ZcoqR9Bwx1Y&start=16&end=23       	Megalovania
						
9	1	Lbr_HcyLGxs	2.3	12.2	https://www.youtube.com/watch?v=Lbr_HcyLGxs&start=2&end=14        	Violin Concerto No. 4: II.
9	2	Wr9wmq0Av_c	36	8	https://www.youtube.com/watch?v=Wr9wmq0Av_c&start=36&end=44       	Violin Concerto No. 4: I.
9	3	B-tKQ-PqvOM	1184	6	https://www.youtube.com/watch?v=B-tKQ-PqvOM&start=1184&end=1190   	Violin Concerto No. 5: III.
9	4	Wr9wmq0Av_c	4.75	5.65	https://www.youtube.com/watch?v=Wr9wmq0Av_c&start=4&end=10        	Violin Concerto No. 4: I.
9	5	B-tKQ-PqvOM	24.95	8.25	https://www.youtube.com/watch?v=B-tKQ-PqvOM&start=24&end=33       	Violin Concerto No. 5: I.
9	6	B-tKQ-PqvOM	93	9.5	https://www.youtube.com/watch?v=B-tKQ-PqvOM&start=93&end=102      	Violin Concerto No. 5: I.
9	7	aD-X-hzFuSM	76	12	https://www.youtube.com/watch?v=aD-X-hzFuSM&start=76&end=88       	Violin Concerto No. 3: I.
						
10	1	EF7KVvBKOXE	110	10	https://www.youtube.com/watch?v=EF7KVvBKOXE&start=110&end=120     	Glazunov: Sea
10	2	FT3dYow3Cdg	300	9	https://www.youtube.com/watch?v=FT3dYow3Cdg&start=300&end=309     	Beethoven: Calm Sea and Prosperous Voyage
10	3	GauIMo8Manc	617	11	https://www.youtube.com/watch?v=GauIMo8Manc&start=617&end=628     	Elgar: Sea Pictures: III.
10	4	VTd2aXLTA84	503	9	https://www.youtube.com/watch?v=VTd2aXLTA84&start=503&end=512     	Britten: Four Sea Interludes: III.
10	5	VTd2aXLTA84	239	10	https://www.youtube.com/watch?v=VTd2aXLTA84&start=239&end=249     	Britten: Four Sea Interludes: II.
10	6	FOCucJw7iT8	465	7	https://www.youtube.com/watch?v=FOCucJw7iT8&start=465&end=472     	Debussy: La mer
10	7	FOCucJw7iT8	489	9	https://www.youtube.com/watch?v=FOCucJw7iT8&start=489&end=498     	Debussy: La mer – climax
						
