Question	Clip	YouTube video ID	Start (sec)	Length (sec)	Link	Description
16	5	hVR2hkGtKmw	389.4	15	https://www.youtube.com/watch?v=hVR2hkGtKmw&start=389&end=404     	Au fond du temple saint
						
17	1	6YFfBCX6860	12.8	13	https://www.youtube.com/watch?v=6YFfBCX6860&start=12&end=25       	Second Movement from Los Angeles Symphony
17	2	n_FO_2HyOeE	0.5	7.5	https://www.youtube.com/watch?v=n_FO_2HyOeE&start=0&end=8         	Credo from Berliner Messe
17	3	vu1BcNeebMI	13.5	11.5	https://www.youtube.com/watch?v=vu1BcNeebMI&start=13&end=25       	Tabula Rasa
17	4	TzIZPZN5K60	10.3	12.7	https://www.youtube.com/watch?v=TzIZPZN5K60&start=10&end=23       	Für Alina
17	5	7vdgZAJVnes	2.05	8.8	https://www.youtube.com/watch?v=7vdgZAJVnes&start=2&end=10        	Fratres
17	6	TJ6Mzvh3XCc	15	9	https://www.youtube.com/watch?v=TJ6Mzvh3XCc&start=15&end=24       	Spiegel im Spiegel
						
18	1	rNeirjA65Dk	823	12	https://www.youtube.com/watch?v=rNeirjA65Dk&start=823&end=835     	
18	2	rNeirjA65Dk	957	7	https://www.youtube.com/watch?v=rNeirjA65Dk&start=957&end=964     	
18	3	rNeirjA65Dk	461.8	9.4	https://www.youtube.com/watch?v=rNeirjA65Dk&start=461&end=471     	
18	4	rNeirjA65Dk	57.07	11	https://www.youtube.com/watch?v=rNeirjA65Dk&start=57&end=68       	
18	5	rNeirjA65Dk	917.7	7.8	https://www.youtube.com/watch?v=rNeirjA65Dk&start=917&end=925     	
18	6	rNeirjA65Dk	8	8.7	https://www.youtube.com/watch?v=rNeirjA65Dk&start=8&end=16        	
						
19	1	XIVLVHHelRY	414	8	https://www.youtube.com/watch?v=XIVLVHHelRY&start=414&end=422     	Jota aragonesa
19	2	7NGdkEvLmBk	13.9	8.7	https://www.youtube.com/watch?v=7NGdkEvLmBk&start=13&end=22       	Mazurka from A Life for the Tsar
19	3	dMOhbjD0vVk	371	10	https://www.youtube.com/watch?v=dMOhbjD0vVk&start=371&end=381     	Kamarinskaya
19	4	sgGzqAwGA8w	1	12	https://www.youtube.com/watch?v=sgGzqAwGA8w&start=1&end=13        	Glory to Our Tsar from A Life for the Tsar
19	5	ogUsW9C2GnY	61	13	https://www.youtube.com/watch?v=ogUsW9C2GnY&start=61&end=74       	Secondary Theme from the Overture to Ruslan and Ludmilla
19	6	ogUsW9C2GnY	14	13	https://www.youtube.com/watch?v=ogUsW9C2GnY&start=14&end=27       	Main Theme from the Overture to Ruslan and Ludmilla
						
20	1	8Cefg7yg7oo	471	12	https://www.youtube.com/watch?v=8Cefg7yg7oo&start=471&end=483     	Enescu: Roumanian Rhapsody in D, Op. 11 No. 2
20	2	WefQWBd9VKY	390	9	https://www.youtube.com/watch?v=WefQWBd9VKY&start=390&end=399     	Enescu: Roumanian Rhapsody in A, Op. 11 No. 1
20	3	WefQWBd9VKY	100	12	https://www.youtube.com/watch?v=WefQWBd9VKY&start=100&end=112     	Enescu: Roumanian Rhapsody in A, Op. 11 No. 1
20	4	vq3B4upv7Sg	7	11	https://www.youtube.com/watch?v=vq3B4upv7Sg&start=7&end=18        	Liszt: Hungarian Rhapsody No. 6 in D-flat major
20	5	WQE-lcT6FNc	81	10	https://www.youtube.com/watch?v=WQE-lcT6FNc&start=81&end=91       	Liszt: Hungarian Rhapsody No. 2 in C-sharp minor
20	6	WQE-lcT6FNc	365	10	https://www.youtube.com/watch?v=WQE-lcT6FNc&start=365&end=375     	Liszt: Hungarian Rhapsody No. 2 in C-sharp minor
						
