Question	Clip	YouTube video ID	Start (sec)	Length (sec)	Link	Description
11	4	z51jngtthOI	3273	9	https://www.youtube.com/watch?v=z51jngtthOI&start=3273&end=3282   	Mahler: Symphony No. 1 in D major “Titan”: mvt. 4
11	5	oADEqBBJaaA	1.3	8.7	https://www.youtube.com/watch?v=oADEqBBJaaA&start=1&end=10        	Bizet: Carmen: Prélude
11	6	haYuPdKZKYc	0	14	https://www.youtube.com/watch?v=haYuPdKZKYc&start=0&end=14        	Bernstein: Overture to Candide
						
12	1	i9JGkOQ4ivk	3	10	https://www.youtube.com/watch?v=i9JGkOQ4ivk&start=3&end=13        	Aires Andaluces
12	2	WfdHZ-R-oU4	34	9	https://www.youtube.com/watch?v=WfdHZ-R-oU4&start=34&end=43       	Tango de la Rosa
12	3	GqommrJu5Io	28	12	https://www.youtube.com/watch?v=GqommrJu5Io&start=28&end=40       	El Tajo
12	4	Nr89Llj7OQA	49	11	https://www.youtube.com/watch?v=Nr89Llj7OQA&start=49&end=60       	Gitanos Trianeros
12	5	u3VOWhBoXA8	22	11	https://www.youtube.com/watch?v=u3VOWhBoXA8&start=22&end=33       	Entre dos Aguas
12	6	cZWO5ROq_aA	49	9	https://www.youtube.com/watch?v=cZWO5ROq_aA&start=49&end=58       	Rodrigo: Concierto de Aranjuez: mvt. 2
						
13	1	tzPRkq1Rqgs	238	7	https://www.youtube.com/watch?v=tzPRkq1Rqgs&start=238&end=245     	Piano Sonata No. 3, Op. 54
13	2	tzPRkq1Rqgs	7.1	12	https://www.youtube.com/watch?v=tzPRkq1Rqgs&start=7&end=19        	Piano Sonata No. 3, Op. 54
13	3	k6xFZSivbDQ	17	7	https://www.youtube.com/watch?v=k6xFZSivbDQ&start=17&end=24       	Pampeana No. 2 for cello and piano, Op. 21
13	4	0wUI8mmeTLg	1.6	11	https://www.youtube.com/watch?v=0wUI8mmeTLg&start=1&end=12        	Don Rodrigo: Act I
13	5	hT3XiVsH64g	2.1	10	https://www.youtube.com/watch?v=hT3XiVsH64g&start=2&end=12        	Piano Sonata No. 1: mvt. 1
13	6	E6rCu2Daeyo	47	15	https://www.youtube.com/watch?v=E6rCu2Daeyo&start=47&end=62       	Danzas argentinas Op. 2: II. Danza de la moza donosa
						
14	1	kPRxjd2ETSo	0.9	8	https://www.youtube.com/watch?v=kPRxjd2ETSo&start=0&end=8         	Bartók: Mikrokosmos: No. 1 Six Unison Melodies (I)
14	2	VEsMk3DAzWM	0.5	7	https://www.youtube.com/watch?v=VEsMk3DAzWM&start=0&end=7         	Bartók: Mikrokosmos: No. 153 Six Dances in Bulgarian Rhythm (VI) 3+3+2/8
14	3	5yczXBN_ZOg	2.8	11	https://www.youtube.com/watch?v=5yczXBN_ZOg&start=2&end=13        	Bartók: Mikrokosmos: No. 146 Ostinato
14	4	FymZsN_NiB4	1703	7	https://www.youtube.com/watch?v=FymZsN_NiB4&start=1703&end=1710   	Debussy: Étude No. 9 pour les notes répétées
14	5	FymZsN_NiB4	15	6	https://www.youtube.com/watch?v=FymZsN_NiB4&start=15&end=21       	Debussy: Étude No. 1 pour les cinq doigts d'après Monsieur Czerny
14	6	kxum7nOLARU	0	12	https://www.youtube.com/watch?v=kxum7nOLARU&start=0&end=12        	Czerny: The School of Velocity Op. 299 No. 1
						
15	1	GUDmL97m8_E	968	10	https://www.youtube.com/watch?v=GUDmL97m8_E&start=968&end=978     	Tan Dun: Water Concerto
15	2	Ru63wJuPFIo	480	12	https://www.youtube.com/watch?v=Ru63wJuPFIo&start=480&end=492     	Chen Qigang: Five Elements
15	3	Ru63wJuPFIo	1183	10	https://www.youtube.com/watch?v=Ru63wJuPFIo&start=1183&end=1193   	Chen Qigang: Five Elements
15	4	pxZgPa1-kyE	915	13	https://www.youtube.com/watch?v=pxZgPa1-kyE&start=915&end=928     	Yellow River Piano Concerto: Defend the Yellow River
15	5	pxZgPa1-kyE	1148	10	https://www.youtube.com/watch?v=pxZgPa1-kyE&start=1148&end=1158   	Yellow River Piano Concerto: Defend the Yellow River
15	6	-XRlbqz2bo8	72	9	https://www.youtube.com/watch?v=-XRlbqz2bo8&start=72&end=81       	Butterfly Lovers' Violin Concerto
						
16	1	Hc3tTb1GLdo	52	12	https://www.youtube.com/watch?v=Hc3tTb1GLdo&start=52&end=64       	Mozart: Piano Sonata No. 18 in D major, K. 576 “The Hunt”
16	2	bH-7jOxuNX8	66	9	https://www.youtube.com/watch?v=bH-7jOxuNX8&start=66&end=75       	Tchaikovsky: The Seasons, Op. 37a: IX. September - The Hunt
16	3	yc_btdk-_d4	0.8	14.2	https://www.youtube.com/watch?v=yc_btdk-_d4&start=0&end=15        	Bach: Cantate BWV 208 “Hunting Cantata”
16	4	Lbzlby9vsPQ	39	7	https://www.youtube.com/watch?v=Lbzlby9vsPQ&start=39&end=46       	Paganini: Caprice No. 9 in E major “The Hunt”
16	5	vq_mybZ4hPw	29	11	https://www.youtube.com/watch?v=vq_mybZ4hPw&start=29&end=40       	Beethoven: Piano Sonata No. 18 in E-flat Major, Op. 31 No. 3 “The Hunt”: mvt. 1
16	6	EkWKEI9XlBQ	7	9	https://www.youtube.com/watch?v=EkWKEI9XlBQ&start=7&end=16        	Beethoven: Piano Sonata No. 18 in E-flat Major, Op. 31 No. 3 “The Hunt”: mvt. 4
						
17	1	w9NnRjJDv2Y	20	7	https://www.youtube.com/watch?v=w9NnRjJDv2Y&start=20&end=27       	Adagio and Allegro, Op. 70: I. Adagio
17	2	bnLq7ouk58U	263	11.8	https://www.youtube.com/watch?v=bnLq7ouk58U&start=263&end=274     	Adagio and Allegro, Op. 70: II. Allegro
17	3	wLR9Zw61ME4	0	10	https://www.youtube.com/watch?v=wLR9Zw61ME4&start=0&end=10        	Fantasiestücke, Op. 73: No. 3, Rasch und mit Feuer
17	4	9CZhnSoO6UI	920	9	https://www.youtube.com/watch?v=9CZhnSoO6UI&start=920&end=929     	Fünf Stücke im Volkston: V. Stark und markiert
17	5	ShjppAMVvl0	7	10	https://www.youtube.com/watch?v=ShjppAMVvl0&start=7&end=17        	Cello Concerto in A minor, Op. 129: III. Sehr lebhaft
17	6	Fc7zy_jCJj4	15	9	https://www.youtube.com/watch?v=Fc7zy_jCJj4&start=15&end=24       	Cello Concerto in A minor, Op. 129: I. Nicht zu schnell
						
18	1	FKzz5mviMLU	1	12	https://www.youtube.com/watch?v=FKzz5mviMLU&start=1&end=13        	Reich: Cello Counterpoint
18	2	kfxC0j9mbwQ	1777	7	https://www.youtube.com/watch?v=kfxC0j9mbwQ&start=1777&end=1784   	Enescu: String Octet, Op. 7: mvt. 4
18	3	kfxC0j9mbwQ	12	15.4	https://www.youtube.com/watch?v=kfxC0j9mbwQ&start=12&end=27       	Enescu: String Octet, Op. 7: mvt. 1
18	4	T7R5NQadK0A	25	16	https://www.youtube.com/watch?v=T7R5NQadK0A&start=25&end=41       	Bruch: Octet in B-flat major: mvt. 1
18	5	KrITNrgQHuE	1364.2	7.8	https://www.youtube.com/watch?v=KrITNrgQHuE&start=1364&end=1372   	Mendelssohn: String Octet in E-flat major, Op. 20: mvt. 4
18	6	KrITNrgQHuE	205	12	https://www.youtube.com/watch?v=KrITNrgQHuE&start=205&end=217     	Mendelssohn: String Octet in E-flat major, Op. 20: mvt. 1
						
19	1	m2uSTZ6iAjQ	5	13	https://www.youtube.com/watch?v=m2uSTZ6iAjQ&start=5&end=18        	Two-Part Invention No. 8 in F major – arr.
19	2	QZbEIbFAu_E	8	11	https://www.youtube.com/watch?v=QZbEIbFAu_E&start=8&end=19        	Two-Part Invention No. 13 in A minor – arr.
19	3	Vogedtm_9Ck	824	7	https://www.youtube.com/watch?v=Vogedtm_9Ck&start=824&end=831     	Three-Part Invention No. 13 in A minor
19	4	Vogedtm_9Ck	999.4	16.4	https://www.youtube.com/watch?v=Vogedtm_9Ck&start=999&end=1015    	Three-Part Invention No. 4 in D minor
19	5	Vogedtm_9Ck	1.05	4.9	https://www.youtube.com/watch?v=Vogedtm_9Ck&start=1&end=5         	Three-Part Invention No. 1 in C major
19	6	31r5ZgWeC0o	338.6	6.4	https://www.youtube.com/watch?v=31r5ZgWeC0o&start=338&end=345     	Two-Part Invention No. 4 in D minor
						
20	1	C6c_F_c4xGM	1994	6	https://www.youtube.com/watch?v=C6c_F_c4xGM&start=1994&end=2000   	Cádiz
20	2	fP8sFFB8n-M	2013	8	https://www.youtube.com/watch?v=fP8sFFB8n-M&start=2013&end=2021   	Cuba
20	3	fP8sFFB8n-M	1540	10	https://www.youtube.com/watch?v=fP8sFFB8n-M&start=1540&end=1550   	Aragón
20	4	fP8sFFB8n-M	25	8	https://www.youtube.com/watch?v=fP8sFFB8n-M&start=25&end=33       	Granada
20	5	fP8sFFB8n-M	634	11	https://www.youtube.com/watch?v=fP8sFFB8n-M&start=634&end=645     	Sevilla
20	6	fP8sFFB8n-M	1110	6.5	https://www.youtube.com/watch?v=fP8sFFB8n-M&start=1110&end=1116   	Asturias
						
21	1	bk8rraKzGBU	3407.6	6.5	https://www.youtube.com/watch?v=bk8rraKzGBU&start=3407&end=3414   	The Night of Long Fangs
21	2	bk8rraKzGBU	179	10	https://www.youtube.com/watch?v=bk8rraKzGBU&start=179&end=189     	Fanfares and Flowers
21	3	BCwJuxT0gEk	7	8	https://www.youtube.com/watch?v=BCwJuxT0gEk&start=7&end=15        	Dead Man's Party
21	4	bk8rraKzGBU	2.4	13.7	https://www.youtube.com/watch?v=bk8rraKzGBU&start=2&end=16        	Blood and Wine
21	5	9zAP2WPWI3U	14	12	https://www.youtube.com/watch?v=9zAP2WPWI3U&start=14&end=26       	Kaer Morhen
21	6	L74pTmqgQ9o	0	15	https://www.youtube.com/watch?v=L74pTmqgQ9o&start=0&end=15        	The Trail
						
22	1	PrYPqtWWB3s	4493	10	https://www.youtube.com/watch?v=PrYPqtWWB3s&start=4493&end=4503   	Nameless King
22	2	AB6sOhQan9Y	0.25	9.75	https://www.youtube.com/watch?v=AB6sOhQan9Y&start=0&end=10        	Gwyn, Lord of Cinder
22	3	PrYPqtWWB3s	5826	13	https://www.youtube.com/watch?v=PrYPqtWWB3s&start=5826&end=5839   	Lorian, Elder Prince / Lothric, Younger Prince
22	4	vK0w67B4EtU	18	10	https://www.youtube.com/watch?v=vK0w67B4EtU&start=18&end=28       	Knight Artorias
22	5	PrYPqtWWB3s	816	10	https://www.youtube.com/watch?v=PrYPqtWWB3s&start=816&end=826     	Firelink Shrine
22	6	PrYPqtWWB3s	1	11	https://www.youtube.com/watch?v=PrYPqtWWB3s&start=1&end=12        	Dark Souls III
						
23	1	cw-YsJcsK-0	58	9	https://www.youtube.com/watch?v=cw-YsJcsK-0&start=58&end=67       	Ural Rowan Tree / Уральская рябинушка / 山楂树
23	2	tyBQ_EHEpqI	44	10	https://www.youtube.com/watch?v=tyBQ_EHEpqI&start=44&end=54       	Troika
23	3	cd4Td-3nCrI	44	13.3	https://www.youtube.com/watch?v=cd4Td-3nCrI&start=44&end=57       	Moscow Nights / Подмосковные вечера / 莫斯科郊外的晚上
23	4	m9JtNijl5ts	103	13	https://www.youtube.com/watch?v=m9JtNijl5ts&start=103&end=116     	Song of the Volga Boatmen
23	5	7Yl-DvkX0hY	10	15	https://www.youtube.com/watch?v=7Yl-DvkX0hY&start=10&end=25       	Katyusha / Катюша
23	6	U06jlgpMtQs	1.25	9.75	https://www.youtube.com/watch?v=U06jlgpMtQs&start=1&end=11        	National Anthem of USSR
						
24	1	_XxVChXQbdo	49	7	https://www.youtube.com/watch?v=_XxVChXQbdo&start=49&end=56       	Balada Mexicana
24	2	cD58AwG1qfI	9.5	5.5	https://www.youtube.com/watch?v=cD58AwG1qfI&start=9&end=15        	Violin Concerto: I.
24	3	uotPTBBUUAY	0.6	12.4	https://www.youtube.com/watch?v=uotPTBBUUAY&start=0&end=13        	Cuatro danzas mexicanas: III.
24	4	t9HUs5JfI1g	175	13	https://www.youtube.com/watch?v=t9HUs5JfI1g&start=175&end=188     	Chapultepec: I. Primavera
24	5	6FAUF_PbOVo	73.5	11.65	https://www.youtube.com/watch?v=6FAUF_PbOVo&start=73&end=85       	Sonata Mexicana for Guitar
24	6	jg04NtiWWwk	1.2	7.8	https://www.youtube.com/watch?v=jg04NtiWWwk&start=1&end=9         	Cuatro danzas mexicanas: I.
24	7	1O4-RCjwal0	41	7.5	https://www.youtube.com/watch?v=1O4-RCjwal0&start=41&end=48       	Intermezzo
24	8	Re7lnYSVYxM	0	10	https://www.youtube.com/watch?v=Re7lnYSVYxM&start=0&end=10        	Concierto del Sur: III.
24	9	VPcp7zYSRhc	43.2	9.3	https://www.youtube.com/watch?v=VPcp7zYSRhc&start=43&end=52       	Estrellita (arr. Heifetz)
						
25	1	LlZuR_KQa2g	1451	9	https://www.youtube.com/watch?v=LlZuR_KQa2g&start=1451&end=1460   	Vaughan Williams: Symphony No. 8, mvt. 4
25	2	jONVK5R20Bc	25	8	https://www.youtube.com/watch?v=jONVK5R20Bc&start=25&end=33       	Liszt: Toccata S. 197a
25	3	1wb36-orBL0	10.4	8	https://www.youtube.com/watch?v=1wb36-orBL0&start=10&end=18       	Bach: Partita No. 6 in E minor, BWV 830: I. Toccata
25	4	EUHobIa3TL0	328.8	9	https://www.youtube.com/watch?v=EUHobIa3TL0&start=328&end=337     	Schumann: Toccata Op. 7
25	5	evaJehxwIIg	2.3	9.7	https://www.youtube.com/watch?v=evaJehxwIIg&start=2&end=12        	Ravel: Le tombeau de Couperin: VI. Toccata
25	6	ho9rZjlsyYY	0.5	4.5	https://www.youtube.com/watch?v=ho9rZjlsyYY&start=0&end=5         	Bach: Toccata and Fugue in D minor, BWV 565
						
26	1	tZcKii9Sd-o	208.7	10.3	https://www.youtube.com/watch?v=tZcKii9Sd-o&start=208&end=219     	Fauré: Ballade Op. 19 in F-sharp major
26	2	Tryq9a9y8Q4	127.2	10.8	https://www.youtube.com/watch?v=Tryq9a9y8Q4&start=127&end=138     	Grieg: Ballade Op. 24 in G minor
26	3	GUycRkzxYjA	4217	12	https://www.youtube.com/watch?v=GUycRkzxYjA&start=4217&end=4229   	Brahms: 4 Ballades, Op. 10 No. 1 in D minor
26	4	zbbNrkmwBEU	62.6	6.4	https://www.youtube.com/watch?v=zbbNrkmwBEU&start=62&end=69       	Liszt: Ballade No. 2 in B minor
26	5	NZfNAVQ6H4o	128.8	12.2	https://www.youtube.com/watch?v=NZfNAVQ6H4o&start=128&end=141     	Chopin: Ballade No. 2 in F major, Op. 38
26	6	nW5po_Z7YEs	43.1	8.9	https://www.youtube.com/watch?v=nW5po_Z7YEs&start=43&end=52       	Chopin: Ballade No. 1 in G minor
						
27	1	rUzPSFwrg0U	13	9	https://www.youtube.com/watch?v=rUzPSFwrg0U&start=13&end=22       	Askia Peace Theme
27	2	X1yD3_EL90Y	10	12	https://www.youtube.com/watch?v=X1yD3_EL90Y&start=10&end=22       	Casimir Peace Theme
27	3	14YHs0375tY	1.8	9	https://www.youtube.com/watch?v=14YHs0375tY&start=1&end=10        	Shaka War Theme
27	4	pDvJ3dEukS0	24	13	https://www.youtube.com/watch?v=pDvJ3dEukS0&start=24&end=37       	Mo Li Hua
27	5	QJ_YUJ4vXvA	0	13	https://www.youtube.com/watch?v=QJ_YUJ4vXvA&start=0&end=13        	Brave New World OST - Intro Music
27	6	5e0Qelqp-Cc	24	11	https://www.youtube.com/watch?v=5e0Qelqp-Cc&start=24&end=35       	Title Screen (Baba Yetu)
						
28	1	mL4C5AMyRkQ	117	8	https://www.youtube.com/watch?v=mL4C5AMyRkQ&start=117&end=125     	Poulenc: “Napoli” Suite: II. Nocturne
28	2	VeiPizfydXs	44	8	https://www.youtube.com/watch?v=VeiPizfydXs&start=44&end=52       	Liszt: Années de pèlerinage: Italie: Canzonetta Del Salvator Rosa
28	3	U9x2kVzOH7Q	35.9	8.1	https://www.youtube.com/watch?v=U9x2kVzOH7Q&start=35&end=44       	Liszt: Années de pèlerinage: Venezia e Napoli: I. Gondoliera
28	4	4pO7_IxbDsU	674.5	13.7	https://www.youtube.com/watch?v=4pO7_IxbDsU&start=674&end=688     	Mendelssohn: Symphony No. 4 “Italian”: II. Andante con moto
28	5	Z8N01-Xh3RA	156	11	https://www.youtube.com/watch?v=Z8N01-Xh3RA&start=156&end=167     	Bach: Italian Concerto, BWV 971: III. Presto
28	6	4pO7_IxbDsU	3.5	6.7	https://www.youtube.com/watch?v=4pO7_IxbDsU&start=3&end=10        	Mendelssohn: Symphony No. 4 “Italian”: I. Allegro vivace
						
29	1	XwpA-LC0nIw	61	13.3	https://www.youtube.com/watch?v=XwpA-LC0nIw&start=61&end=74       	Wach auf! Op. 103 No. 6
29	2	wOktiPBgc-M	483	13	https://www.youtube.com/watch?v=wOktiPBgc-M&start=483&end=496     	Clarinet Concerto No. 4 in E minor, Op. 26: III. Rondo al Espagnol
29	3	Qlbz5DPZAV4	232	12	https://www.youtube.com/watch?v=Qlbz5DPZAV4&start=232&end=244     	Clarinet Concerto No. 1 in C minor, Op. 26: I. Adagio - Allegro
29	4	1sMwrDBEhjM	167	9.2	https://www.youtube.com/watch?v=1sMwrDBEhjM&start=167&end=176     	Violin Concerto No. 2 in D minor, Op. 2: I. Allegro moderato
29	5	QNn7ATJMdeo	250	7.3	https://www.youtube.com/watch?v=QNn7ATJMdeo&start=250&end=257     	Violin Concerto No. 8 in A minor, Op. 47: III. Adagio - Andante
29	6	zIJ6FEjFob4	120	8.2	https://www.youtube.com/watch?v=zIJ6FEjFob4&start=120&end=128     	Violin Concerto No. 8 in A minor, Op. 47: I. Recitative - Allegro molto
						
30	1	esz9F0BWXvw	513	11	https://www.youtube.com/watch?v=esz9F0BWXvw&start=513&end=524     	String Quartet No. 15 in G major, D. 887: IV. Allegro assai
