Question	Clip	YouTube video ID	Start (sec)	Length (sec)	Link	Description
5	6	Zwji3k0v_AM	62.4	8.6	https://www.youtube.com/watch?v=Zwji3k0v_AM&start=62&end=71       	Prokofiev: Piano Sonata No. 7, Op. 83: III. Precipitato
5	7	tby5aMrMu6Q	1120	13	https://www.youtube.com/watch?v=tby5aMrMu6Q&start=1120&end=1133   	Shostakovich: String Quartet No. 8: V. Largo
5	8	L__jruvYuCg	1994.8	11	https://www.youtube.com/watch?v=L__jruvYuCg&start=1994&end=2005   	Shostakovich: Symphony No. 5: IV.
						
6	1	6WX3Kc9yeJo	5.2	12	https://www.youtube.com/watch?v=6WX3Kc9yeJo&start=5&end=17        	Genesis XXI from The Cave
6	2	fU6qDeJPT-w	80.6	5.6	https://www.youtube.com/watch?v=fU6qDeJPT-w&start=80&end=86       	Pendulum Music
6	3	I5lgAUHVFC4	91	9	https://www.youtube.com/watch?v=I5lgAUHVFC4&start=91&end=100      	Proverb
6	4	g0WVh1D0N50	80	8	https://www.youtube.com/watch?v=g0WVh1D0N50&start=80&end=88       	Come Out
6	5	1E4Bjt_zVJc	230	8	https://www.youtube.com/watch?v=1E4Bjt_zVJc&start=230&end=238     	Different Trains
6	6	ZXJWO2FQ16c	145	10	https://www.youtube.com/watch?v=ZXJWO2FQ16c&start=145&end=155     	Music for 18 Musicians
6	7	lzkOFJMI5i8	205	6.8	https://www.youtube.com/watch?v=lzkOFJMI5i8&start=205&end=211     	Clapping Music
						
7	1	rqj2xzANQ7M	18.1	10	https://www.youtube.com/watch?v=rqj2xzANQ7M&start=18&end=28       	Ngogorombe music
7	2	P0GbuYjgB7k	20	8	https://www.youtube.com/watch?v=P0GbuYjgB7k&start=20&end=28       	Compound Muradzikwa plays the Chipendani Mouth-bow
7	3	9tq1x-dg4-s	36	8.4	https://www.youtube.com/watch?v=9tq1x-dg4-s&start=36&end=44       	Soul Jah Love Yeke Yeke
7	4	o-mw9U5Fq4g	40	11	https://www.youtube.com/watch?v=o-mw9U5Fq4g&start=40&end=51       	Thomas Mapfumo: Shumba
7	5	32GFjUkNRao	24	12	https://www.youtube.com/watch?v=32GFjUkNRao&start=24&end=36       	Chartwell Dutiro: Changamire
7	6	gYfuqCl19U8	15	14	https://www.youtube.com/watch?v=gYfuqCl19U8&start=15&end=29       	Traditional Mbira music
						
8	1	w6SVrHxGLsA	55	10	https://www.youtube.com/watch?v=w6SVrHxGLsA&start=55&end=65       	Chronochromie intro
8	2	0xXSoogzRP4	85	15	https://www.youtube.com/watch?v=0xXSoogzRP4&start=85&end=100      	Cantéyodjayâ
8	3	icCQu1FCtfQ	355	9.2	https://www.youtube.com/watch?v=icCQu1FCtfQ&start=355&end=364     	L'Ascension, mvt. 2
8	4	iBRTJMKyvV0	165	9	https://www.youtube.com/watch?v=iBRTJMKyvV0&start=165&end=174     	Des canyons aux étoiles...
8	5	UeSVu1zbF94	1236	8.4	https://www.youtube.com/watch?v=UeSVu1zbF94&start=1236&end=1244   	Quartet for the End of Time, mvt. 5
8	6	Tv67YkOWJNA	158	8.2	https://www.youtube.com/watch?v=Tv67YkOWJNA&start=158&end=166     	Turangalîla-Symphonie, mvt. 5
8	7	UeSVu1zbF94	12	12	https://www.youtube.com/watch?v=UeSVu1zbF94&start=12&end=24       	Quartet for the End of Time, mvt. 1
						
9	1	z9tEKXIYMjI	162	8	https://www.youtube.com/watch?v=z9tEKXIYMjI&start=162&end=170     	Symphony No. 2, mvt. 5
9	2	oep5Rude4mQ	114	3	https://www.youtube.com/watch?v=oep5Rude4mQ&start=114&end=117     	Symphony No. 6, mvt. 1
9	3	z9tEKXIYMjI	1994	14.3	https://www.youtube.com/watch?v=z9tEKXIYMjI&start=1994&end=2008   	Symphony No. 2, mvt. 5 Climax
9	4	pRhQhUtOpPI	2.1	14	https://www.youtube.com/watch?v=pRhQhUtOpPI&start=2&end=16        	Symphony No. 3, mvt. 1 Opening
9	5	nO0nytFsumo	1.9	14.6	https://www.youtube.com/watch?v=nO0nytFsumo&start=1&end=16        	Symphony No. 5, mvt. 1
9	6	oep5Rude4mQ	4328	8	https://www.youtube.com/watch?v=oep5Rude4mQ&start=4328&end=4336   	Symphony No. 6, mvt. 4 HAMMER
9	7	e7WgXhUBrps	1.6	7.8	https://www.youtube.com/watch?v=e7WgXhUBrps&start=1&end=9         	Symphony No. 8, Veni Creator Spiritus
						
10	1	vIMg8an9Erg	39	9	https://www.youtube.com/watch?v=vIMg8an9Erg&start=39&end=48       	Flight of the Foo Birds (Basie Orchestra)
10	2	DgogfoM4mqI	36	9	https://www.youtube.com/watch?v=DgogfoM4mqI&start=36&end=45       	Duke Ellington: Bluebird of Delhi (Far east suite)
10	3	DAsUNTHRjaM	4	10	https://www.youtube.com/watch?v=DAsUNTHRjaM&start=4&end=14        	John Coltrane: Lazy Bird
10	4	QMsVHHwNrTA	11	10	https://www.youtube.com/watch?v=QMsVHHwNrTA&start=11&end=21       	Fats Navarro: Lady Bird (Tadd Dameron)
10	5	pqashW66D7o	106	12	https://www.youtube.com/watch?v=pqashW66D7o&start=106&end=118     	Weather Report: Birdland
10	6	HmroWIcCNUI	9	12	https://www.youtube.com/watch?v=HmroWIcCNUI&start=9&end=21        	Charlie Parker: Yardbird Suite
