Question	Clip	YouTube video ID	Start (sec)	Length (sec)	Link	Description
4	5	mT1LJFP7uJo	96	10	https://www.youtube.com/watch?v=mT1LJFP7uJo&start=96&end=106      	Part 2 (ending)
4	6	cQG4Ro58pRw	111	11	https://www.youtube.com/watch?v=cQG4Ro58pRw&start=111&end=122     	Famous
4	7	KE2o5AZclaQ	24	14	https://www.youtube.com/watch?v=KE2o5AZclaQ&start=24&end=38       	Ultralight Beam
						
5	1	9YowJ2d0tkE	7.9	10.4	https://www.youtube.com/watch?v=9YowJ2d0tkE&start=7&end=18        	Cantate Domino
5	2	UjhYd9ztAz0	0.9	11.3	https://www.youtube.com/watch?v=UjhYd9ztAz0&start=0&end=12        	Missa Vidi Turbam Magnam
5	3	36Y_ztEW1NE	870	10	https://www.youtube.com/watch?v=36Y_ztEW1NE&start=870&end=880     	Miserere
5	4	36Y_ztEW1NE	800	10	https://www.youtube.com/watch?v=36Y_ztEW1NE&start=800&end=810     	Miserere
5	5	36Y_ztEW1NE	59.4	9.6	https://www.youtube.com/watch?v=36Y_ztEW1NE&start=59&end=69       	Miserere
5	6	36Y_ztEW1NE	0.7	19.6	https://www.youtube.com/watch?v=36Y_ztEW1NE&start=0&end=20        	Miserere
						
6	1	vhy-c5XMFks	13.2	7.8	https://www.youtube.com/watch?v=vhy-c5XMFks&start=13&end=21       	Vertigo (Eurovision 2007 Malta)
6	2	ObbHRxvpLJ4	1.1	14.5	https://www.youtube.com/watch?v=ObbHRxvpLJ4&start=1&end=15        	Vertigo (film score): Scene D'Amour
6	3	BxA5oGUPGuk	0.5	11.8	https://www.youtube.com/watch?v=BxA5oGUPGuk&start=0&end=12        	Vertigo (film score): Scotty Trails Madeline
6	4	bVfhq1pe7nA	5	4.3	https://www.youtube.com/watch?v=bVfhq1pe7nA&start=5&end=9         	Vertigo (U2)
6	5	bVfhq1pe7nA	27.9	11.1	https://www.youtube.com/watch?v=bVfhq1pe7nA&start=27&end=39       	Vertigo (U2)
6	6	kC5AzFc3coo	0.4	9.6	https://www.youtube.com/watch?v=kC5AzFc3coo&start=0&end=10        	Vertigo (film score): Theme
						
7	1	2hYaL3mJl1E	524.6	19.1	https://www.youtube.com/watch?v=2hYaL3mJl1E&start=524&end=543     	Symphony No. 3, movement 1 (my fave part)
7	2	qWE7_imNOzk	1614	9.3	https://www.youtube.com/watch?v=qWE7_imNOzk&start=1614&end=1623   	Symphony No. 1, movement 3 (opening)
7	3	qWE7_imNOzk	5.1	8.4	https://www.youtube.com/watch?v=qWE7_imNOzk&start=5&end=13        	Symphony No. 1, movement 1 (opening)
7	4	SAOf46CXaaw	66.25	11.4	https://www.youtube.com/watch?v=SAOf46CXaaw&start=66&end=77       	Symphony No. 2, movement 1 (first theme)
7	5	FAFouzo3ZHQ	1466.9	13.4	https://www.youtube.com/watch?v=FAFouzo3ZHQ&start=1466&end=1480   	Symphony No. 5, movement 3 ("swan call")
7	6	FXS2DabqBI8	15	15	https://www.youtube.com/watch?v=FXS2DabqBI8&start=15&end=30       	The Swan of Tuonela
						
8	1	7F7TVM8m95Y	4383	9	https://www.youtube.com/watch?v=7F7TVM8m95Y&start=4383&end=4392   	Et in spiritum sanctum (no lyrics)
8	3	7F7TVM8m95Y	6362.6	9.8	https://www.youtube.com/watch?v=7F7TVM8m95Y&start=6362&end=6372   	Dona nobis pacem
8	4	7F7TVM8m95Y	3951.1	13.8	https://www.youtube.com/watch?v=7F7TVM8m95Y&start=3951&end=3964   	Crucifixus
8	2	7F7TVM8m95Y	43.8	14.2	https://www.youtube.com/watch?v=7F7TVM8m95Y&start=43&end=58       	Kyrie (no lyrics)
8	5	7F7TVM8m95Y	3229	6	https://www.youtube.com/watch?v=7F7TVM8m95Y&start=3229&end=3235   	Credo
8	6	7F7TVM8m95Y	6085	15	https://www.youtube.com/watch?v=7F7TVM8m95Y&start=6085&end=6100   	Agnus Dei
						
9	1	9ILKNPiFhtk	23.1	11.8	https://www.youtube.com/watch?v=9ILKNPiFhtk&start=23&end=34       	Anch'io dischiuso un giorno
9	2	JEo2gXbJDWw	0	10	https://www.youtube.com/watch?v=JEo2gXbJDWw&start=0&end=10        	Salgo gia del trono aurato
9	3	5UjZ5d9Q4xA	108	14.2	https://www.youtube.com/watch?v=5UjZ5d9Q4xA&start=108&end=122     	Overture
9	4	-uo4I2gWotk	12.8	9	https://www.youtube.com/watch?v=-uo4I2gWotk&start=12&end=21       	Immenso Jehova
9	5	XttF0vg0MGo	67	20	https://www.youtube.com/watch?v=XttF0vg0MGo&start=67&end=87       	Va, pensiero "Chorus of the Hebrew Slaves"
						
10	1	bkdNmuHUrd8	34	12	https://www.youtube.com/watch?v=bkdNmuHUrd8&start=34&end=46       	Lost in Las Vegas
10	2	kmrmHEzUQRs	21	7	https://www.youtube.com/watch?v=kmrmHEzUQRs&start=21&end=28       	Nero
10	3	d2hRTLdvdnk	252	7	https://www.youtube.com/watch?v=d2hRTLdvdnk&start=252&end=259     	To Glory
10	4	z28lwyQjuTY	73	13	https://www.youtube.com/watch?v=z28lwyQjuTY&start=73&end=86       	Black Blade
10	5	XYKUeZQbMF0	21	14	https://www.youtube.com/watch?v=XYKUeZQbMF0&start=21&end=35       	Heart of Courage
10	6	ASj81daun5Q	9	11	https://www.youtube.com/watch?v=ASj81daun5Q&start=9&end=20        	Protectors of the Earth
